flow_start,duration_s,protocol,src_ip,src_port,dst_ip,dst_port,packets,bytes,tcp_flags,tos,iat_mean,iat_std,payload_entropy,dns_query,bytes_per_sec,packets_per_sec,bytes_per_packet,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,src_port_category,dst_port_category,flow_duration_class,label,attack_type,attack_category,mitre_technique,mitre_tactic,confidence,evidence_source,threat_intel_score,country,behavioral_flags,flow_file
2026-06-24 17:41:51.940,00:00:00.000,TCP,99312e77913d,61234,071ff7bc306f,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.355,00:00:00.000,TCP,99312e77913d,61234,071ff7bc306f,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.425,00:00:00.000,TCP,31a2b2618d9d,40186,9ac2e850c871,8081,1,40,......S.,0,0.0,0.0,0.0,none,0,0,40,1,0,0,0,0,0,registered,registered,instant,Attack_Verified,Port-8081-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SE,,nfcapd.202606241740
2026-06-24 17:41:51.940,00:00:00.000,TCP,31a2b2618d9d,40186,9ac2e850c871,8081,1,40,......S.,0,0.0,0.0,0.0,none,0,0,40,1,0,0,0,0,0,registered,registered,instant,Attack_Verified,Port-8081-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SE,,nfcapd.202606241740
2026-06-24 17:41:52.505,00:00:00.000,TCP,2576c18c3a98,50894,b91df11d1a82,12509,1,52,......S.,0,6.6e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-12509-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:51.960,00:00:00.000,TCP,2576c18c3a98,50894,b91df11d1a82,12509,1,52,......S.,0,6.6e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,registered,instant,Attack_Verified,Port-12509-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,SG,,nfcapd.202606241740
2026-06-24 17:41:52.555,00:00:00.000,TCP,99312e77913d,61234,8c2acaf40617,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:51.940,00:00:00.000,TCP,99312e77913d,61234,8c2acaf40617,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:53.025,00:00:00.000,TCP,99312e77913d,61234,18bfdf6069f2,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
2026-06-24 17:41:52.960,00:00:00.000,TCP,99312e77913d,61234,18bfdf6069f2,790,1,52,......S.,0,6.8e-05,0.0,0.0,none,0,0,52,1,0,0,0,0,0,dynamic,well-known,instant,Attack_Verified,Port-790-Scan,reconnaissance,T1046,discovery,honeypot-verified,honeypot:port-match,100.0,US,,nfcapd.202606241740
